1, 66, 9
1, 67, 3
1, 68, 7
1, 69, 8
1, 70, 2
1, 71, 1
1, 72, 7
1, 73, 3
1, 74, 5
1, 75, 6
1, 76, 6
1, 77, 4
1, 78, 8
1, 79, 3
1, 80, 4
1, 81, 3
1, 82, 1
1, 83, 2
1, 84, 10
1, 85, 6
1, 86, 8
1, 87, 10
1, 88, 10
1, 89, 2
1, 90, 7
1, 91, 5
1, 92, 3
1, 93, 6
1, 94, 6
1, 95, 10
1, 96, 5
1, 97, 7
1, 98, 6
1, 99, 4
2, 3, 4
2, 4, 1
2, 5, 1
2, 6, 7
2, 7, 2
2, 8, 4
2, 9, 1
2, 10, 9
2, 11, 6
2, 12, 7
2, 13, 10
2, 14, 8
2, 15, 7
2, 16, 6
2, 17, 2
2, 18, 2
2, 19, 7
2, 20, 2
2, 21, 4
2, 22, 4
2, 23, 3
2, 24, 2
2, 25, 10
2, 26, 6
2, 27, 1
2, 28, 8
2, 29, 6
2, 30, 6
2, 31, 4
2, 32, 4
2, 33, 9
2, 34, 2
2, 35, 9
2, 36, 8
2, 37, 5
2, 38, 6
2, 39, 1
2, 40, 5
2, 41, 1
2, 42, 10
2, 43, 9
2, 44, 8
2, 45, 3
2, 46, 7
2, 47, 4
2, 48, 7
2, 49, 4
2, 50, 9
2, 51, 1
2, 52, 1
2, 53, 3
2, 54, 6
2, 55, 7
2, 56, 9
2, 57, 5
2, 58, 1
2, 59, 10
2, 60, 4
2, 61, 8
2, 62, 9
2, 63, 1
2, 64, 9
2, 65, 7
2, 66, 6
2, 67, 5
2, 68, 6
2, 69, 1
2, 70, 1
2, 71, 4
2, 72, 2
2, 73, 5
2, 74, 9
2, 75, 1
2, 76, 8
2, 77, 1
2, 78, 7
2, 79, 3
2, 80, 8
2, 81, 6
2, 82, 9
2, 83, 5
2, 84, 3
2, 85, 7
2, 86, 4
2, 87, 7
2, 88, 4
2, 89, 2
2, 90, 6
2, 91, 1
2, 92, 6
2, 93, 1
2, 94, 4
2, 95, 8
2, 96, 10
2, 97, 6
2, 98, 2
2, 99, 6
3, 4, 8
3, 5, 9
3, 6, 2
3, 7, 10
3, 8, 6
3, 9, 1
3, 10, 5
3, 11, 5
3, 12, 1
3, 13, 8
3, 14, 8
3, 15, 5
3, 16, 10
3, 17, 3
3, 18, 5
3, 19, 3
3, 20, 7
3, 21, 10
3, 22, 2
3, 23, 8
3, 24, 6
3, 25, 5
3, 26, 10
3, 27, 3
3, 28, 1
3, 29, 6
3, 30, 10
3, 31, 2
3, 32, 7
3, 33, 1
3, 34, 5
3, 35, 4
3, 36, 9
3, 37, 4
3, 38, 10
3, 39, 4
3, 40, 4
3, 41, 1
3, 42, 5
3, 43, 9
3, 44, 3
3, 45, 2
3, 46, 5
3, 47, 6
3, 48, 7
3, 49, 5
3, 50, 9
3, 51, 1
3, 52, 8
3, 53, 7
3, 54, 9
3, 55, 6
3, 56, 6
3, 57, 5
3, 58, 2
3, 59, 9
3, 60, 7
3, 61, 2
3, 62, 1
3, 63, 1
3, 64, 10
3, 65, 9
3, 66, 3
3, 67, 2
3, 68, 3
3, 69, 5
3, 70, 7
3, 71, 5
3, 72, 4
3, 73, 7
3, 74, 8
3, 75, 3
3, 76, 4
3, 77, 1
3, 78, 3
3, 79, 3
3, 80, 2
3, 81, 9
3, 82, 2
3, 83, 8
3, 84, 2
3, 85, 2
3, 86, 8
3, 87, 3
3, 88, 7
3, 89, 5
3, 90, 3
3, 91, 9
3, 92, 5
3, 93, 7
3, 94, 3
3, 95, 4
3, 96, 9
3, 97, 6
3, 98, 3
3, 99, 4
4, 5, 7
4, 6, 8
4, 7, 6
4, 8, 7
4, 9, 2
4, 10, 8
4, 11, 4
4, 12, 6
4, 13, 5
4, 14, 9
4, 15, 4
4, 16, 10
4, 17, 3
4, 18, 2
4, 19, 2
4, 20, 4
4, 21, 7
4, 22, 2
4, 23, 10
4, 24, 7
4, 25, 8
4, 26, 9
4, 27, 6
4, 28, 9
4, 29, 2
4, 30, 8
4, 31, 4
4, 32, 9
4, 33, 5
4, 34, 4
4, 35, 2
4, 36, 4
4, 37, 5
4, 38, 7
4, 39, 9
4, 40, 1
4, 41, 2
4, 42, 3
4, 43, 7
4, 44, 1
4, 45, 10
4, 46, 7
4, 47, 5
4, 48, 4
4, 49, 8
4, 50, 7
4, 51, 5
4, 52, 2
4, 53, 6
4, 54, 5
4, 55, 6
4, 56, 4
4, 57, 4
4, 58, 1
4, 59, 2
4, 60, 1
4, 61, 2
4, 62, 8
4, 63, 2
4, 64, 10
4, 65, 7
4, 66, 6
4, 67, 3
4, 68, 3
4, 69, 4
4, 70, 7
4, 71, 9
4, 72, 2
4, 73, 1
4, 74, 3
4, 75, 8
4, 76, 1
4, 77, 1
4, 78, 7
4, 79, 10
4, 80, 8
4, 81, 8
4, 82, 8
4, 83, 9
4, 84, 9
4, 85, 4
4, 86, 5
4, 87, 9
4, 88, 1
4, 89, 2
4, 90, 1
4, 91, 5
4, 92, 7
4, 93, 7
4, 94, 3
4, 95, 6
4, 96, 9
4, 97, 9
4, 98, 3
4, 99, 3
5, 6, 6
5, 7, 1
5, 8, 5
5, 9, 9
5, 10, 6
5, 11, 9
5, 12, 4
5, 13, 4
5, 14, 4
5, 15, 5
5, 16, 3
5, 17, 2
5, 18, 9
5, 19, 2
5, 20, 10
5, 21, 7
5, 22, 7
5, 23, 2
5, 24, 6
5, 25, 4
5, 26, 3
5, 27, 4
5, 28, 2
5, 29, 2
5, 30, 4
5, 31, 9
5, 32, 6
5, 33, 9
5, 34, 2
5, 35, 9
5, 36, 2
5, 37, 9
5, 38, 6
5, 39, 3
5, 40, 10
5, 41, 6
5, 42, 9
5, 43, 4
5, 44, 5
5, 45, 2
5, 46, 2
5, 47, 9
5, 48, 2
5, 49, 2
5, 50, 3
5, 51, 8
5, 52, 10
5, 53, 10
5, 54, 8
5, 55, 4
5, 56, 9
5, 57, 3
5, 58, 10
5, 59, 2
5, 60, 6
5, 61, 5
5, 62, 8
5, 63, 8
5, 64, 8
5, 65, 10
5, 66, 9
5, 67, 8
5, 68, 3
5, 69, 9
5, 70, 6
5, 71, 2
5, 72, 7
5, 73, 9
5, 74, 10
5, 75, 1
5, 76, 3
5, 77, 10
5, 78, 10
5, 79, 3
5, 80, 5
5, 81, 4
5, 82, 9
5, 83, 5
5, 84, 4
5, 85, 9
5, 86, 8
5, 87, 1
5, 88, 6
5, 89, 3
5, 90, 4
5, 91, 2
5, 92, 8
5, 93, 4
5, 94, 9
5, 95, 3
5, 96, 5
5, 97, 7
5, 98, 5
5, 99, 5
6, 7, 7
6, 8, 4
6, 9, 8
6, 10, 4
6, 11, 8
6, 12, 1
6, 13, 2
6, 14, 8
6, 15, 5
6, 16, 7
6, 17, 3
6, 18, 8
6, 19, 5
6, 20, 4
6, 21, 4
6, 22, 2
6, 23, 5
6, 24, 3
6, 25, 9
6, 26, 1
6, 27, 7
6, 28, 4
6, 29, 5
6, 30, 9
6, 31, 5
6, 32, 2
6, 33, 6
6, 34, 8
6, 35, 8
6, 36, 3
6, 37, 4
6, 38, 5
6, 39, 3
6, 40, 3
6, 41, 10
6, 42, 6
6, 43, 4
6, 44, 1
6, 45, 9
6, 46, 1
6, 47, 6
6, 48, 10
6, 49, 10
6, 50, 10
6, 51, 5
6, 52, 8
6, 53, 8
6, 54, 6
6, 55, 7
6, 56, 9
6, 57, 10
6, 58, 2
6, 59, 3
6, 60, 9
6, 61, 10
6, 62, 3
6, 63, 2
6, 64, 7
6, 65, 3
6, 66, 1
6, 67, 2
6, 68, 4
6, 69, 10
6, 70, 2
6, 71, 6
6, 72, 7
6, 73, 5
6, 74, 5
6, 75, 1
6, 76, 3
6, 77, 6
6, 78, 6
6, 79, 7
6, 80, 1
6, 81, 7
6, 82, 3
6, 83, 6
6, 84, 1
6, 85, 1
6, 86, 10
6, 87, 7
6, 88, 3
6, 89, 8
6, 90, 8
6, 91, 2
6, 92, 8
6, 93, 10
6, 94, 7
6, 95, 7
6, 96, 4
6, 97, 9
6, 98, 3
6, 99, 4
7, 8, 4
7, 9, 7
7, 10, 3
7, 11, 1
7, 12, 4
7, 13, 6
7, 14, 8
7, 15, 2
7, 16, 1
7, 17, 10
7, 18, 3
7, 19, 10
7, 20, 8
7, 21, 2
7, 22, 6
7, 23, 2
7, 24, 3
7, 25, 4
7, 26, 9
7, 27, 4
7, 28, 6
7, 29, 9
7, 30, 3
7, 31, 3
7, 32, 7
7, 33, 1
7, 34, 9
7, 35, 3
7, 36, 1
7, 37, 3
7, 38, 2
7, 39, 10
7, 40, 9
7, 41, 10
7, 42, 4
7, 43, 7
7, 44, 3
7, 45, 9
7, 46, 3
7, 47, 8
7, 48, 5
7, 49, 7
7, 50, 4
7, 51, 2
7, 52, 1
7, 53, 2
7, 54, 10
7, 55, 8
7, 56, 8
7, 57, 6
7, 58, 8
7, 59, 6
7, 60, 3
7, 61, 7
7, 62, 3
7, 63, 10
7, 64, 3
7, 65, 8
7, 66, 6
7, 67, 6
7, 68, 8
7, 69, 10
7, 70, 3
7, 71, 2
7, 72, 2
7, 73, 5
7, 74, 5
7, 75, 3
7, 76, 1
7, 77, 1
7, 78, 7
7, 79, 6
7, 80, 4
7, 81, 8
7, 82, 1
7, 83, 7
7, 84, 6
7, 85, 2
7, 86, 5
7, 87, 8
7, 88, 5
7, 89, 7
7, 90, 6
7, 91, 8
7, 92, 8
7, 93, 7
7, 94, 7
7, 95, 2
7, 96, 4
7, 97, 10
7, 98, 1
7, 99, 8
8, 9, 8
8, 10, 7
8, 11, 2
8, 12, 3
8, 13, 10
8, 14, 9
8, 15, 8
8, 16, 4
8, 17, 6
8, 18, 2
8, 19, 3
8, 20, 1
8, 21, 4
8, 22, 10
8, 23, 8
8, 24, 2
8, 25, 5
8, 26, 4
8, 27, 5
8, 28, 4
8, 29, 3
8, 30, 7
8, 31, 7
8, 32, 9
8, 33, 6
8, 34, 8
8, 35, 8
8, 36, 3
8, 37, 5
8, 38, 7
8, 39, 7
8, 40, 4
8, 41, 10
8, 42, 6
8, 43, 2
8, 44, 4
8, 45, 5
8, 46, 7
8, 47, 2
8, 48, 10
8, 49, 1
8, 50, 10
8, 51, 7
8, 52, 9
8, 53, 3
8, 54, 6
8, 55, 2
8, 56, 10
8, 57, 8
8, 58, 9
8, 59, 5
8, 60, 2
8, 61, 2
8, 62, 4
8, 63, 4
8, 64, 1
8, 65, 2
8, 66, 3
8, 67, 9
8, 68, 7
8, 69, 8
8, 70, 6
8, 71, 7
8, 72, 6
8, 73, 9
8, 74, 4
8, 75, 8
8, 76, 6
8, 77, 1
8, 78, 2
8, 79, 9
8, 80, 8
8, 81, 4
8, 82, 4
8, 83, 10
8, 84, 4
8, 85, 7
8, 86, 10
8, 87, 10
8, 88, 10
8, 89, 8
8, 90, 7
8, 91, 8
8, 92, 3
8, 93, 8
8, 94, 6
8, 95, 3
8, 96, 9
8, 97, 2
8, 98, 6
8, 99, 10
9, 10, 9
9, 11, 9
9, 12, 2
9, 13, 4
9, 14, 3
9, 15, 7
9, 16, 9
9, 17, 5
9, 18, 4
9, 19, 1
9, 20, 8
9, 21, 8
9, 22, 6
9, 23, 2
9, 24, 6
9, 25, 10
9, 26, 9
9, 27, 9
9, 28, 10
9, 29, 10
9, 30, 3
9, 31, 9
9, 32, 8
9, 33, 6
9, 34, 2
9, 35, 4
9, 36, 8
9, 37, 7
9, 38, 5
9, 39, 7
9, 40, 4
9, 41, 9
9, 42, 5
9, 43, 3
9, 44, 1
9, 45, 8
9, 46, 9
9, 47, 5
9, 48, 10
9, 49, 3
9, 50, 5
9, 51, 9
9, 52, 2
9, 53, 10
9, 54, 6
9, 55, 1
9, 56, 1
9, 57, 4
9, 58, 6
9, 59, 9
9, 60, 2
9, 61, 6
9, 62, 5
9, 63, 8
9, 64, 3
9, 65, 4
9, 66, 6
9, 67, 5
9, 68, 2
9, 69, 2
9, 70, 1
9, 71, 2
9, 72, 2
9, 73, 4
9, 74, 8
9, 75, 9
9, 76, 7
9, 77, 3
9, 78, 1
9, 79, 7
9, 80, 3
9, 81, 5
9, 82, 2
9, 83, 7
9, 84, 8
9, 85, 7
9, 86, 7
9, 87, 4
9, 88, 2
9, 89, 10
9, 90, 7
9, 91, 2
9, 92, 2
9, 93, 5
9, 94, 6
9, 95, 7
9, 96, 6
9, 97, 8
9, 98, 6
9, 99, 5
10, 11, 9
10, 12, 7
10, 13, 2
10, 14, 1
10, 15, 3
10, 16, 5
10, 17, 3
10, 18, 4
10, 19, 1
10, 20, 2
10, 21, 3
10, 22, 1
10, 23, 4
10, 24, 3
10, 25, 5
10, 26, 7
10, 27, 1
10, 28, 5
10, 29, 10
10, 30, 9
10, 31, 4
10, 32, 3
10, 33, 7
10, 34, 8
10, 35, 8
10, 36, 10
10, 37, 8
10, 38, 8
10, 39, 8
10, 40, 1
10, 41, 1
10, 42, 9
10, 43, 1
10, 44, 7
10, 45, 10
10, 46, 3
10, 47, 8
10, 48, 2
10, 49, 7
10, 50, 2
10, 51, 2
10, 52, 2
10, 53, 2
10, 54, 10
10, 55, 5
10, 56, 1
10, 57, 5
10, 58, 5
10, 59, 3
10, 60, 7
10, 61, 4
10, 62, 1
10, 63, 7
10, 64, 3
10, 65, 3
10, 66, 6
10, 67, 4
10, 68, 10
10, 69, 9
10, 70, 7
10, 71, 5
10, 72, 1
10, 73, 7
10, 74, 9
10, 75, 10
10, 76, 7
10, 77, 5
10, 78, 9
10, 79, 7
10, 80, 9
10, 81, 8
10, 82, 4
10, 83, 2
10, 84, 1
10, 85, 4
10, 86, 2
10, 87, 1
10, 88, 7
10, 89, 6
10, 90, 8
10, 91, 9
10, 92, 6
10, 93, 1
10, 94, 2
10, 95, 6
10, 96, 8
10, 97, 4
10, 98, 10
10, 99, 7
11, 12, 8
11, 13, 3
11, 14, 3
11, 15, 5
11, 16, 5
11, 17, 9
11, 18, 5
11, 19, 7
11, 20, 3
11, 21, 9
11, 22, 8
11, 23, 9
11, 24, 9
11, 25, 7
11, 26, 4
11, 27, 8
11, 28, 3
11, 29, 5
11, 30, 4
11, 31, 4
11, 32, 6
11, 33, 6
11, 34, 8
11, 35, 6
11, 36, 6
11, 37, 8
11, 38, 8
11, 39, 3
11, 40, 7
11, 41, 9
11, 42, 2
11, 43, 2
11, 44, 7
11, 45, 3
11, 46, 1
11, 47, 10
11, 48, 6
11, 49, 3
11, 50, 3
11, 51, 10
11, 52, 1
11, 53, 6
11, 54, 3
11, 55, 2
11, 56, 1
11, 57, 1
11, 58, 3
11, 59, 6
11, 60, 6
11, 61, 10
11, 62, 2
11, 63, 6
11, 64, 10
11, 65, 5
11, 66, 5
11, 67, 1
11, 68, 3
11, 69, 5
11, 70, 9
11, 71, 5
11, 72, 3
11, 73, 2
11, 74, 5
11, 75, 4
11, 76, 9
11, 77, 3
11, 78, 5
11, 79, 4
11, 80, 4
11, 81, 2
11, 82, 8
11, 83, 1
11, 84, 3
11, 85, 7
11, 86, 9
11, 87, 7
11, 88, 7
11, 89, 4
11, 90, 10
11, 91, 9
11, 92, 6
11, 93, 10
11, 94, 6
11, 95, 8
11, 96, 2
11, 97, 3
11, 98, 6
11, 99, 10
12, 13, 10
12, 14, 8
12, 15, 8
12, 16, 2
12, 17, 6
12, 18, 1
12, 19, 1
12, 20, 9
12, 21, 10
12, 22, 8
12, 23, 7
12, 24, 8
12, 25, 8
12, 26, 10
12, 27, 3
12, 28, 6
12, 29, 2
12, 30, 2
12, 31, 9
12, 32, 5
12, 33, 9
12, 34, 9
12, 35, 10
12, 36, 2
12, 37, 3
12, 38, 4
12, 39, 4
12, 40, 5
12, 41, 10
12, 42, 3
12, 43, 7
12, 44, 6
12, 45, 3
12, 46, 6
12, 47, 1
12, 48, 5
12, 49, 7
12, 50, 7
12, 51, 10
12, 52, 8
12, 53, 4
12, 54, 2
12, 55, 4
12, 56, 8
12, 57, 5
12, 58, 3
12, 59, 3
12, 60, 8
12, 61, 9
12, 62, 10
12, 63, 1
12, 64, 9
12, 65, 1
12, 66, 10
12, 67, 1
12, 68, 8
12, 69, 3
12, 70, 1
12, 71, 4
12, 72, 3
12, 73, 7
12, 74, 4
12, 75, 5
12, 76, 9
12, 77, 4
12, 78, 3
12, 79, 3
12, 80, 3
12, 81, 7
12, 82, 9
12, 83, 8
12, 84, 4
12, 85, 4
12, 86, 6
12, 87, 1
12, 88, 5
12, 89, 1
12, 90, 6
12, 91, 8
12, 92, 5
12, 93, 10
12, 94, 7
12, 95, 5
12, 96, 1
12, 97, 10
12, 98, 4
12, 99, 4
13, 14, 10
13, 15, 4
13, 16, 9
13, 17, 3
13, 18, 2
13, 19, 1
13, 20, 7
13, 21, 10
13, 22, 4
13, 23, 8
13, 24, 5
13, 25, 5
13, 26, 1
13, 27, 2
13, 28, 5
13, 29, 6
13, 30, 7
13, 31, 4
13, 32, 8
13, 33, 5
13, 34, 7
13, 35, 10
13, 36, 1
13, 37, 10
13, 38, 9
13, 39, 5
13, 40, 3
13, 41, 2
13, 42, 1
13, 43, 4
13, 44, 8
13, 45, 1
13, 46, 10
13, 47, 8
13, 48, 2
13, 49, 2
13, 50, 5
13, 51, 2
13, 52, 9
13, 53, 9
13, 54, 10
13, 55, 3
13, 56, 4
13, 57, 6
13, 58, 5
13, 59, 5
13, 60, 7
13, 61, 10
13, 62, 1
13, 63, 1
13, 64, 8
13, 65, 9
13, 66, 3
13, 67, 4
13, 68, 2
13, 69, 1
13, 70, 4
13, 71, 2
13, 72, 7
13, 73, 8
13, 74, 10
13, 75, 7
13, 76, 9
13, 77, 10
13, 78, 3
13, 79, 2
13, 80, 2
13, 81, 3
13, 82, 5
13, 83, 10
13, 84, 8
13, 85, 4
13, 86, 10
13, 87, 8
13, 88, 6
13, 89, 7
13, 90, 9
13, 91, 10
13, 92, 10
13, 93, 5
13, 94, 6
13, 95, 7
13, 96, 4
13, 97, 6
13, 98, 2
13, 99, 7
14, 15, 4
14, 16, 10
14, 17, 6
14, 18, 2
14, 19, 4
14, 20, 3
14, 21, 10
14, 22, 8
14, 23, 5
14, 24, 4
14, 25, 8
14, 26, 8
14, 27, 1
14, 28, 5
14, 29, 9
14, 30, 2
14, 31, 1
14, 32, 8
14, 33, 8
14, 34, 9
14, 35, 4
14, 36, 10
14, 37, 5
14, 38, 9
14, 39, 1
14, 40, 6
14, 41, 10
14, 42, 6
14, 43, 7
14, 44, 3
14, 45, 8
14, 46, 6
14, 47, 8
14, 48, 1
14, 49, 10
14, 50, 2
14, 51, 7
14, 52, 1
14, 53, 8
14, 54, 6
14, 55, 6
14, 56, 9
14, 57, 1
14, 58, 5
14, 59, 5
14, 60, 8
14, 61, 9
14, 62, 6
14, 63, 8
14, 64, 4
14, 65, 6
14, 66, 9
14, 67, 4
14, 68, 5
14, 69, 3
14, 70, 6
14, 71, 9
14, 72, 9
14, 73, 4
14, 74, 4
14, 75, 3
14, 76, 10
14, 77, 8
14, 78, 5
14, 79, 1
14, 80, 2
14, 81, 10
14, 82, 4
14, 83, 9
14, 84, 5
14, 85, 7
14, 86, 8
14, 87, 3
14, 88, 2
14, 89, 3
14, 90, 6
14, 91, 4
14, 92, 3
14, 93, 5
14, 94, 8
14, 95, 7
14, 96, 8
14, 97, 6
14, 98, 5
14, 99, 6
15, 16, 10
15, 17, 6
15, 18, 10
15, 19, 10
15, 20, 1
15, 21, 10
15, 22, 1
15, 23, 4
15, 24, 10
15, 25, 10
15, 26, 6
15, 27, 8
15, 28, 3
15, 29, 1
15, 30, 3
15, 31, 6
15, 32, 7
15, 33, 9
15, 34, 9
15, 35, 6
15, 36, 10
15, 37, 9
15, 38, 10
15, 39, 10
15, 40, 8
15, 41, 9
15, 42, 3
15, 43, 8
15, 44, 7
15, 45, 7
15, 46, 2
15, 47, 5
15, 48, 7
15, 49, 8
15, 50, 1
15, 51, 7
15, 52, 10
15, 53, 8
15, 54, 8
15, 55, 9
15, 56, 2
15, 57, 1
15, 58, 4
15, 59, 9
15, 60, 4
15, 61, 6
15, 62, 9
15, 63, 10
15, 64, 8
15, 65, 10
15, 66, 6
15, 67, 7
15, 68, 8
15, 69, 4
15, 70, 4
15, 71, 2
15, 72, 6
15, 73, 9
15, 74, 10
15, 75, 2
15, 76, 10
15, 77, 1
15, 78, 2
15, 79, 1
15, 80, 5
15, 81, 9
15, 82, 9
15, 83, 9
15, 84, 7
15, 85, 2
15, 86, 10
15, 87, 8
15, 88, 6
15, 89, 9
15, 90, 10
15, 91, 2
15, 92, 1
15, 93, 4
15, 94, 6
15, 95, 6
15, 96, 6
15, 97, 3
15, 98, 9
15, 99, 7
16, 17, 5
16, 18, 5
16, 19, 5
16, 20, 6
16, 21, 2
16, 22, 3
16, 23, 10
16, 24, 7
16, 25, 2
16, 26, 10
16, 27, 7
16, 28, 4
16, 29, 8
16, 30, 10
16, 31, 10
16, 32, 7
16, 33, 2
16, 34, 7
16, 35, 9
16, 36, 6
16, 37, 5
16, 38, 4
16, 39, 7
16, 40, 7
16, 41, 4
16, 42, 5
16, 43, 10
16, 44, 8
16, 45, 7
16, 46, 7
16, 47, 6
16, 48, 7
16, 49, 3
16, 50, 10
16, 51, 1
16, 52, 1
16, 53, 6
16, 54, 10
16, 55, 7
16, 56, 6
16, 57, 9
16, 58, 7
16, 59, 5
16, 60, 10
16, 61, 4
16, 62, 2
16, 63, 8
16, 64, 5
16, 65, 2
16, 66, 5
16, 67, 10
16, 68, 1
16, 69, 4
16, 70, 3
16, 71, 6
16, 72, 8
16, 73, 8
16, 74, 7
16, 75, 5
16, 76, 10
16, 77, 10
16, 78, 1
16, 79, 5
16, 80, 2
16, 81, 9
16, 82, 2
16, 83, 6
16, 84, 6
16, 85, 8
16, 86, 8
16, 87, 4
16, 88, 3
16, 89, 5
16, 90, 7
16, 91, 4
16, 92, 4
16, 93, 9
16, 94, 7
16, 95, 4
16, 96, 2
16, 97, 5
16, 98, 1
16, 99, 5
17, 18, 10
17, 19, 6
17, 20, 10
17, 21, 2
17, 22, 1
17, 23, 4
17, 24, 8
17, 25, 9
17, 26, 9
17, 27, 7
17, 28, 10
17, 29, 9
17, 30, 1
17, 31, 3
17, 32, 10
17, 33, 3
17, 34, 6
17, 35, 3
17, 36, 7
17, 37, 10
17, 38, 2
17, 39, 4
17, 40, 5
17, 41, 1
17, 42, 7
17, 43, 9
17, 44, 2
17, 45, 8
17, 46, 3
17, 47, 7
17, 48, 2
17, 49, 6
17, 50, 9
17, 51, 8
17, 52, 9
17, 53, 4
17, 54, 2
17, 55, 3
17, 56, 5
17, 57, 4
17, 58, 8
17, 59, 10
17, 60, 9
17, 61, 3
17, 62, 2
17, 63, 7
17, 64, 9
17, 65, 2
17, 66, 10
17, 67, 8
17, 68, 8
17, 69, 4
17, 70, 5
17, 71, 9
17, 72, 6
17, 73, 9
17, 74, 9
17, 75, 9
17, 76, 7
17, 77, 7
17, 78, 10
17, 79, 10
17, 80, 10
17, 81, 10
17, 82, 1
17, 83, 6
17, 84, 7
17, 85, 3
17, 86, 2
17, 87, 6
17, 88, 1
17, 89, 2
17, 90, 3
17, 91, 4
17, 92, 4
17, 93, 9
17, 94, 2
17, 95, 10
17, 96, 4
17, 97, 9
17, 98, 9
17, 99, 7
18, 19, 7
18, 20, 3
18, 21, 10
18, 22, 2
18, 23, 6
18, 24, 8
18, 25, 3
18, 26, 5
18, 27, 4
18, 28, 3
18, 29, 6
18, 30, 3
18, 31, 3
18, 32, 3
18, 33, 6
18, 34, 8
18, 35, 6
18, 36, 3
18, 37, 9
18, 38, 1
18, 39, 10
18, 40, 4
18, 41, 9
18, 42, 9
18, 43, 8
18, 44, 6
18, 45, 8
18, 46, 2
18, 47, 8
18, 48, 2
18, 49, 5
18, 50, 6
18, 51, 10
18, 52, 2
18, 53, 3
18, 54, 7
18, 55, 7
18, 56, 10
18, 57, 3
18, 58, 8
18, 59, 9
18, 60, 5
18, 61, 4
18, 62, 2
18, 63, 10
18, 64, 5
18, 65, 1
18, 66, 4
18, 67, 10
18, 68, 1
18, 69, 10
18, 70, 2
18, 71, 5
18, 72, 4
18, 73, 3
18, 74, 9
18, 75, 7
18, 76, 7
18, 77, 3
18, 78, 3
18, 79, 8
18, 80, 10
18, 81, 6
18, 82, 1
18, 83, 6
18, 84, 7
18, 85, 10
18, 86, 6
18, 87, 7
18, 88, 9
18, 89, 7
18, 90, 3
18, 91, 5
18, 92, 9
18, 93, 7
18, 94, 9
18, 95, 3
18, 96, 8
18, 97, 4
18, 98, 9
18, 99, 7
19, 20, 1
19, 21, 2
19, 22, 7
19, 23, 3
19, 24, 3
19, 25, 7
19, 26, 10
19, 27, 9
19, 28, 7
19, 29, 8
19, 30, 9
19, 31, 5
19, 32, 5
19, 33, 10
19, 34, 10
19, 35, 8
19, 36, 5
19, 37, 7
19, 38, 6
19, 39, 7
19, 40, 5
19, 41, 10
19, 42, 9
19, 43, 3
19, 44, 9
19, 45, 8
19, 46, 5
19, 47, 3
19, 48, 5
19, 49, 6
19, 50, 2
19, 51, 1
19, 52, 4
19, 53, 3
19, 54, 7
19, 55, 9
19, 56, 1
19, 57, 9
19, 58, 8
19, 59, 2
